parameter,value,timestamp
humidity,41.94,1553065741.7395945
Full_Spectrum,177,1553065742.7753575
Infrared,37,1553065742.7753575
Visible,140,1553065742.7753575
temperature,16.34,1553066642.537537
humidity,42.06,1553066642.537537
Full_Spectrum,229,1553066643.639423
Infrared,46,1553066643.639423
Visible,183,1553066643.639423
temperature,16.29,1553067543.41519
humidity,42.19,1553067543.41519
Full_Spectrum,287,1553067544.240885
Infrared,59,1553067544.240885
Visible,228,1553067544.240885
temperature,16.25,1553068443.98457
humidity,42.43,1553068443.98457
Full_Spectrum,536,1553068445.0600972
Infrared,140,1553068445.0600972
Visible,396,1553068445.0600972
temperature,16.29,1553069344.7999582
humidity,42.31,1553069344.7999582
Full_Spectrum,1230,1553069345.568538
Infrared,340,1553069345.568538
Visible,890,1553069345.568538
temperature,16.38,1553070245.328996
humidity,42.19,1553070245.328996
Full_Spectrum,1887,1553070246.2971606
Infrared,523,1553070246.2971606
Visible,1364,1553070246.2971606
temperature,16.51,1553071146.0696888
humidity,42.19,1553071146.0696888
Full_Spectrum,2289,1553071146.905677
Infrared,640,1553071146.905677
Visible,1649,1553071146.905677
temperature,16.68,1553072046.6526413
humidity,41.94,1553072046.6526413
Full_Spectrum,2497,1553072047.5211287
Infrared,720,1553072047.5211287
Visible,1777,1553072047.5211287
temperature,16.89,1553072947.2634761
humidity,41.7,1553072947.2634761
Full_Spectrum,2771,1553072948.3644218
Infrared,816,1553072948.3644218
Visible,1955,1553072948.3644218
temperature,17.11,1553073848.118881
humidity,41.58,1553073848.118881
Full_Spectrum,2570,1553073849.1945498
Infrared,759,1553073849.1945498
Visible,1811,1553073849.1945498
temperature,17.32,1553074748.9368222
humidity,41.58,1553074748.9368222
Full_Spectrum,2385,1553074749.8866415
Infrared,712,1553074749.8866415
Visible,1673,1553074749.8866415
temperature,17.54,1553075649.6504688
humidity,41.45,1553075649.6504688
Full_Spectrum,2058,1553075650.7693129
Infrared,608,1553075650.7693129
Visible,1450,1553075650.7693129
temperature,17.8,1553076550.5214083
humidity,41.45,1553076550.5214083
Full_Spectrum,1926,1553076551.5971582
Infrared,566,1553076551.5971582
Visible,1360,1553076551.5971582
temperature,18.01,1553077451.3484917
humidity,41.58,1553077451.3484917
Full_Spectrum,1915,1553077452.427981
Infrared,574,1553077452.427981
Visible,1341,1553077452.427981
temperature,18.27,1553078352.1751645
humidity,41.58,1553078352.1751645
Full_Spectrum,2019,1553078353.1336586
Infrared,617,1553078353.1336586
Visible,1402,1553078353.1336586
temperature,18.53,1553079252.8772502
humidity,41.82,1553079252.8772502
Full_Spectrum,2018,1553079253.9041097
Infrared,622,1553079253.9041097
Visible,1396,1553079253.9041097
temperature,18.83,1553080153.6780987
humidity,42.67,1553080153.6780987
Full_Spectrum,1895,1553080154.6915748
Infrared,582,1553080154.6915748
Visible,1313,1553080154.6915748
temperature,19.04,1553081054.4331641
humidity,42.92,1553081054.4331641
Full_Spectrum,1901,1553081055.4138677
Infrared,586,1553081055.4138677
Visible,1315,1553081055.4138677
temperature,19.34,1553081955.1923435
humidity,42.8,1553081955.1923435
Full_Spectrum,1967,1553081956.1735795
Infrared,606,1553081956.1735795
Visible,1361,1553081956.1735795
temperature,19.68,1553082855.9286637
humidity,42.55,1553082855.9286637
Full_Spectrum,2139,1553082856.9276412
Infrared,660,1553082856.9276412
Visible,1479,1553082856.9276412
temperature,19.98,1553083756.66967
humidity,43.16,1553083756.66967
Full_Spectrum,2333,1553083757.5178452
Infrared,725,1553083757.5178452
Visible,1608,1553083757.5178452
temperature,20.37,1553084657.2638855
humidity,42.67,1553084657.2638855
Full_Spectrum,2479,1553084658.091705
Infrared,766,1553084658.091705
Visible,1713,1553084658.091705
temperature,20.71,1553085557.8492231
humidity,42.55,1553085557.8492231
Full_Spectrum,2600,1553085558.4942515
Infrared,802,1553085558.4942515
Visible,1798,1553085558.4942515
temperature,21.06,1553086458.2470605
humidity,41.58,1553086458.2470605
Full_Spectrum,2619,1553086459.1315
Infrared,793,1553086459.1315
Visible,1826,1553086459.1315
temperature,21.44,1553087358.8764791
humidity,41.45,1553087358.8764791
Full_Spectrum,2896,1553087359.7059453
Infrared,860,1553087359.7059453
Visible,2036,1553087359.7059453
temperature,21.87,1553088259.4536183
humidity,41.82,1553088259.4536183
Full_Spectrum,3244,1553088260.4759998
Infrared,957,1553088260.4759998
Visible,2287,1553088260.4759998
temperature,22.39,1553089160.21934
humidity,41.09,1553089160.21934
Full_Spectrum,3680,1553089160.8704748
Infrared,1085,1553089160.8704748
Visible,2595,1553089160.8704748
temperature,22.99,1553090060.6116416
humidity,41.58,1553090060.6116416
Full_Spectrum,4031,1553090061.6335616
Infrared,1197,1553090061.6335616
Visible,2834,1553090061.6335616
temperature,23.63,1553090961.3761272
humidity,40.23,1553090961.3761272
Full_Spectrum,6472,1553090962.3640819
Infrared,1789,1553090962.3640819
Visible,4683,1553090962.3640819
temperature,24.1,1553091862.1108012
humidity,36.94,1553091862.1108012
Full_Spectrum,8276,1553091863.0856369
Infrared,2237,1553091863.0856369
Visible,6039,1553091863.0856369
temperature,24.4,1553092762.8563528
humidity,36.45,1553092762.8563528
Full_Spectrum,5988,1553092763.665741
Infrared,1665,1553092763.665741
Visible,4323,1553092763.665741
temperature,24.57,1553093663.4315991
humidity,36.94,1553093663.4315991
Full_Spectrum,22644,1553093664.5189228
Infrared,5259,1553093664.5189228
Visible,17385,1553093664.5189228
temperature,24.62,1553094564.2886708
humidity,37.92,1553094564.2886708
Full_Spectrum,5105,1553094565.391497
Infrared,1252,1553094565.391497
Visible,3853,1553094565.391497
temperature,24.7,1553095465.2049177
humidity,37.67,1553095465.2049177
Full_Spectrum,5053,1553095466.2097447
Infrared,1304,1553095466.2097447
Visible,3749,1553095466.2097447
temperature,24.75,1553096365.9943922
humidity,35.6,1553096365.9943922
Full_Spectrum,4813,1553096366.9790697
Infrared,1224,1553096366.9790697
Visible,3589,1553096366.9790697
temperature,24.7,1553097266.753334
humidity,35.23,1553097266.753334
Full_Spectrum,3952,1553097267.7548842
Infrared,998,1553097267.7548842
Visible,2954,1553097267.7548842
temperature,24.62,1553098167.5093014
humidity,35.48,1553098167.5093014
Full_Spectrum,4377,1553098168.5265343
Infrared,1069,1553098168.5265343
Visible,3308,1553098168.5265343
temperature,24.66,1553099068.2798574
humidity,36.33,1553099068.2798574
Full_Spectrum,4219,1553099069.3497028
Infrared,1042,1553099069.3497028
Visible,3177,1553099069.3497028
temperature,24.62,1553099969.1123197
humidity,36.82,1553099969.1123197
Full_Spectrum,4154,1553099970.101731
Infrared,1017,1553099970.101731
Visible,3137,1553099970.101731
temperature,24.62,1553100869.8734155
humidity,37.06,1553100869.8734155
Full_Spectrum,4163,1553100870.6213093
Infrared,978,1553100870.6213093
Visible,3185,1553100870.6213093
temperature,24.53,1553101770.3897996
humidity,37.67,1553101770.3897996
Full_Spectrum,4158,1553101771.3455286
Infrared,941,1553101771.3455286
Visible,3217,1553101771.3455286
temperature,24.45,1553102672.119118
humidity,38.65,1553102672.119118
Full_Spectrum,2861,1553102672.9042997
Infrared,583,1553102672.9042997
Visible,2278,1553102672.9042997
temperature,24.36,1553103572.651343
humidity,38.77,1553103572.651343
Full_Spectrum,2629,1553103573.6232927
Infrared,520,1553103573.6232927
Visible,2109,1553103573.6232927
temperature,24.19,1553104473.3823576
humidity,39.14,1553104473.3823576
Full_Spectrum,952,1553104474.2199252
Infrared,191,1553104474.2199252
Visible,761,1553104474.2199252
temperature,23.89,1553105373.9860206
humidity,39.26,1553105373.9860206
Full_Spectrum,383,1553105375.0980692
Infrared,65,1553105375.0980692
Visible,318,1553105375.0980692
temperature,23.59,1553106274.8598154
humidity,38.65,1553106274.8598154
Full_Spectrum,217,1553106275.6109164
Infrared,35,1553106275.6109164
Visible,182,1553106275.6109164
temperature,23.37,1553107175.3596187
humidity,39.14,1553107175.3596187
Full_Spectrum,105,1553107176.13915
Infrared,18,1553107176.13915
Visible,87,1553107176.13915
temperature,22.99,1553108075.8950205
humidity,39.87,1553108075.8950205
Full_Spectrum,31,1553108076.8353586
Infrared,5,1553108076.8353586
Visible,26,1553108076.8353586
temperature,22.64,1553108976.5856678
humidity,39.99,1553108976.5856678
Full_Spectrum,23,1553108977.3474207
Infrared,3,1553108977.3474207
Visible,20,1553108977.3474207
temperature,22.43,1553109877.0784066
humidity,40.36,1553109877.0784066
Full_Spectrum,21,1553109878.06993
Infrared,3,1553109878.06993
Visible,18,1553109878.06993
temperature,22.3,1553110777.8025444
humidity,40.97,1553110777.8025444
Full_Spectrum,21,1553110778.862284
Infrared,3,1553110778.862284
Visible,18,1553110778.862284
temperature,22.04,1553111678.5925267
humidity,41.58,1553111678.5925267
Full_Spectrum,21,1553111679.6162965
Infrared,3,1553111679.6162965
Visible,18,1553111679.6162965
temperature,21.79,1553112579.3558414
humidity,42.19,1553112579.3558414
Full_Spectrum,21,1553112580.4228284
Infrared,3,1553112580.4228284
Visible,18,1553112580.4228284
temperature,21.57,1553113480.1585398
humidity,42.19,1553113480.1585398
Full_Spectrum,21,1553113481.0981212
Infrared,3,1553113481.0981212
Visible,18,1553113481.0981212
temperature,21.36,1553114380.8264754
humidity,42.67,1553114380.8264754
Full_Spectrum,21,1553114381.4798927
Infrared,3,1553114381.4798927
Visible,18,1553114381.4798927
temperature,21.1,1553115281.2216387
humidity,43.16,1553115281.2216387
Full_Spectrum,21,1553115282.3312283
Infrared,3,1553115282.3312283
Visible,18,1553115282.3312283
temperature,20.93,1553116182.087208
humidity,44.02,1553116182.087208
Full_Spectrum,21,1553116182.8955889
Infrared,3,1553116182.8955889
Visible,18,1553116182.8955889
temperature,20.63,1553117082.6583881
humidity,44.38,1553117082.6583881
Full_Spectrum,21,1553117083.6510582
Infrared,3,1553117083.6510582
Visible,18,1553117083.6510582
temperature,20.46,1553117983.406647
humidity,44.14,1553117983.406647
Full_Spectrum,21,1553117984.2300327
Infrared,3,1553117984.2300327
Visible,18,1553117984.2300327
temperature,20.24,1553118883.9936829
humidity,44.14,1553118883.9936829
Full_Spectrum,21,1553118884.7274852
Infrared,3,1553118884.7274852
Visible,18,1553118884.7274852
temperature,20.03,1553119784.4951952
humidity,44.87,1553119784.4951952
Full_Spectrum,21,1553119785.4284077
Infrared,3,1553119785.4284077
Visible,18,1553119785.4284077
temperature,19.86,1553120685.1800277
humidity,45.24,1553120685.1800277
Full_Spectrum,21,1553120685.8548536
Infrared,3,1553120685.8548536
Visible,18,1553120685.8548536
temperature,19.73,1553121585.6080725
humidity,45.36,1553121585.6080725
Full_Spectrum,21,1553121586.5477839
Infrared,3,1553121586.5477839
Visible,18,1553121586.5477839
temperature,19.51,1553122486.2952912
humidity,45.36,1553122486.2952912
Full_Spectrum,21,1553122487.1484168
Infrared,3,1553122487.1484168
Visible,18,1553122487.1484168
temperature,19.38,1553123386.8964365
humidity,45.36,1553123386.8964365
Full_Spectrum,21,1553123387.8314035
Infrared,3,1553123387.8314035
Visible,18,1553123387.8314035
temperature,19.21,1553124287.5748944
humidity,44.02,1553124287.5748944
Full_Spectrum,21,1553124288.5844712
Infrared,3,1553124288.5844712
Visible,18,1553124288.5844712
temperature,19.04,1553125188.3205044
humidity,43.16,1553125188.3205044
Full_Spectrum,21,1553125189.2816372
Infrared,3,1553125189.2816372
Visible,18,1553125189.2816372
temperature,18.91,1553126089.0136015
humidity,42.8,1553126089.0136015
Full_Spectrum,21,1553126089.8344193
Infrared,3,1553126089.8344193
Visible,18,1553126089.8344193
temperature,18.83,1553126989.5653808
humidity,42.55,1553126989.5653808
Full_Spectrum,21,1553126990.52243
Infrared,3,1553126990.52243
Visible,18,1553126990.52243
temperature,18.7,1553127890.2496915
humidity,42.55,1553127890.2496915
Full_Spectrum,21,1553127891.1234424
Infrared,3,1553127891.1234424
Visible,18,1553127891.1234424
temperature,18.61,1553128790.889029
humidity,42.31,1553128790.889029
Full_Spectrum,21,1553128791.8334925
Infrared,3,1553128791.8334925
Visible,18,1553128791.8334925
temperature,18.53,1553129691.5613282
humidity,42.19,1553129691.5613282
Full_Spectrum,21,1553129692.66631
Infrared,3,1553129692.66631
Visible,18,1553129692.66631
temperature,18.4,1553130592.4031613
humidity,42.06,1553130592.4031613
Full_Spectrum,21,1553130593.4829764
Infrared,3,1553130593.4829764
Visible,18,1553130593.4829764
temperature,18.31,1553131493.2192469
humidity,42.19,1553131493.2192469
Full_Spectrum,21,1553131494.2421448
Infrared,3,1553131494.2421448
Visible,18,1553131494.2421448
temperature,18.18,1553132393.9770012
humidity,41.09,1553132393.9770012
Full_Spectrum,21,1553132394.9332125
Infrared,3,1553132394.9332125
Visible,18,1553132394.9332125
temperature,18.05,1553133294.669013
humidity,40.23,1553133294.669013
Full_Spectrum,21,1553133295.491145
Infrared,3,1553133295.491145
Visible,18,1553133295.491145
temperature,17.92,1553134195.22222
humidity,39.99,1553134195.22222
Full_Spectrum,21,1553134195.877682
Infrared,3,1553134195.877682
Visible,18,1553134195.877682
temperature,17.8,1553135095.6120098
humidity,39.26,1553135095.6120098
Full_Spectrum,21,1553135096.4746022
Infrared,3,1553135096.4746022
Visible,18,1553135096.4746022
temperature,17.67,1553135996.204584
humidity,38.89,1553135996.204584
Full_Spectrum,21,1553135997.2484872
Infrared,3,1553135997.2484872
Visible,18,1553135997.2484872
temperature,17.54,1553136897.0049624
humidity,38.16,1553136897.0049624
Full_Spectrum,21,1553136898.071071
Infrared,3,1553136898.071071
Visible,18,1553136898.071071
temperature,17.41,1553137797.80807
humidity,37.31,1553137797.80807
Full_Spectrum,21,1553137798.7818103
Infrared,3,1553137798.7818103
Visible,18,1553137798.7818103
temperature,17.28,1553138698.5185802
humidity,37.67,1553138698.5185802
Full_Spectrum,21,1553138699.5433123
Infrared,3,1553138699.5433123
Visible,18,1553138699.5433123
temperature,17.15,1553139599.2752914
humidity,37.79,1553139599.2752914
Full_Spectrum,21,1553139600.1050327
Infrared,3,1553139600.1050327
Visible,18,1553139600.1050327
temperature,17.07,1553140499.8714998
humidity,37.92,1553140499.8714998
Full_Spectrum,21,1553140500.7808433
Infrared,3,1553140500.7808433
Visible,18,1553140500.7808433
temperature,16.94,1553141400.5528457
humidity,37.18,1553141400.5528457
Full_Spectrum,21,1553141401.4811308
Infrared,3,1553141401.4811308
Visible,18,1553141401.4811308
temperature,16.85,1553142301.2545328
humidity,37.18,1553142301.2545328
Full_Spectrum,21,1553142302.0898764
Infrared,3,1553142302.0898764
Visible,18,1553142302.0898764
temperature,16.72,1553143201.8652732
humidity,36.09,1553143201.8652732
Full_Spectrum,21,1553143202.666233
Infrared,3,1553143202.666233
Visible,18,1553143202.666233
temperature,16.64,1553144102.4352598
humidity,36.45,1553144102.4352598
Full_Spectrum,21,1553144103.288845
Infrared,3,1553144103.288845
Visible,18,1553144103.288845
temperature,16.51,1553145003.0202277
humidity,35.35,1553145003.0202277
Full_Spectrum,21,1553145003.891961
Infrared,3,1553145003.891961
Visible,18,1553145003.891961
temperature,16.38,1553145903.6134849
humidity,35.11,1553145903.6134849
Full_Spectrum,21,1553145904.474532
Infrared,3,1553145904.474532
Visible,18,1553145904.474532
temperature,16.25,1553146804.2039046
humidity,35.35,1553146804.2039046
Full_Spectrum,21,1553146805.2225542
Infrared,3,1553146805.2225542
Visible,18,1553146805.2225542
temperature,16.08,1553147704.952855
humidity,34.62,1553147704.952855
Full_Spectrum,21,1553147705.8315806
Infrared,3,1553147705.8315806
Visible,18,1553147705.8315806
temperature,15.95,1553148605.5661933
humidity,34.87,1553148605.5661933
Full_Spectrum,22,1553148606.3806398
Infrared,3,1553148606.3806398
Visible,19,1553148606.3806398
temperature,15.82,1553149506.1271777
humidity,34.99,1553149506.1271777
Full_Spectrum,26,1553149507.1829276
Infrared,4,1553149507.1829276
Visible,22,1553149507.1829276
temperature,15.69,1553150406.933367
humidity,35.11,1553150406.933367
Full_Spectrum,50,1553150407.8472757
Infrared,9,1553150407.8472757
Visible,41,1553150407.8472757
temperature,15.57,1553151307.5827477
humidity,35.6,1553151307.5827477
Full_Spectrum,102,1553151308.5922842
